property_id,property_type,location,city,country,price,size_sqft,bedrooms,status,listing_date
PROP000319,House,Berlin,Berlin,UAE,398015.73,6459,5,Available,2020-03-11
PROP000320,Villa,Sydney,Lagos,USA,1719511.04,9131,4,Sold,2021-01-27
PROP000321,Villa,London,Lagos,USA,125191.89,2563,2,Rented,2023-11-02
PROP000322,House,New York,Lagos,UK,1578307.75,1430,2,Rented,2018-09-01
PROP000323,Retail,Sydney,Lagos,Australia,843351.81,9161,4,Available,2024-08-23
PROP000324,Office,Singapore,Berlin,Canada,1860339.04,8711,4,Sold,2019-01-16
PROP000325,Apartment,Singapore,Toronto,UAE,157935.93,1396,2,Rented,2022-12-12
PROP000326,House,Dubai,Sydney,Australia,1379658.8,6266,1,Sold,2021-01-27
PROP000327,Villa,New York,Toronto,Nigeria,606961.11,888,2,Rented,2022-07-21
PROP000328,House,London,New York,Singapore,431336.8,5816,1,Sold,2022-09-29
PROP000329,Office,Berlin,Sydney,Nigeria,370893.8,9717,1,Available,2024-02-19
PROP000330,Apartment,London,Toronto,Australia,1303738.19,9411,1,Rented,2024-07-11
PROP000331,House,Dubai,Sydney,Australia,506685.18,1795,3,Rented,2024-06-22
PROP000332,House,London,Toronto,USA,1235633.31,3757,2,Rented,2024-07-19
PROP000333,Retail,Toronto,Berlin,UAE,1486712.19,5035,5,Rented,2019-12-20
PROP000334,Villa,New York,Dubai,Nigeria,693911.51,4071,2,Available,2019-07-23
PROP000335,House,Singapore,Singapore,UAE,922814.35,1543,4,Rented,2023-04-16
PROP000336,Villa,Sydney,Lagos,Germany,164830.46,4287,2,Sold,2018-01-06
PROP000337,Villa,Dubai,London,Australia,1900579.53,6168,1,Sold,2023-10-08
PROP000338,Retail,Berlin,Sydney,UK,1765504.96,3638,4,Rented,2021-03-26
PROP000339,Apartment,Dubai,New York,Germany,527180.97,4042,3,Available,2020-04-26
PROP000340,Retail,Sydney,Singapore,USA,1857077.79,7017,3,Sold,2021-07-17
PROP000341,Office,Singapore,Dubai,UAE,1563985.62,8625,5,Rented,2022-09-23
PROP000342,House,Toronto,Toronto,Australia,1136540.54,3735,3,Available,2018-10-04
PROP000343,Retail,Lagos,Dubai,Singapore,431278.86,7261,3,Rented,2021-10-29
PROP000344,Villa,Lagos,Sydney,Nigeria,599080.95,6538,3,Sold,2023-12-19
PROP000345,Retail,London,Sydney,UAE,749454.51,9909,4,Rented,2018-12-08
PROP000346,Office,Toronto,Dubai,USA,1294512.29,6805,1,Available,2019-09-14
PROP000347,House,Dubai,Singapore,USA,760436.99,5583,1,Sold,2021-10-22
PROP000348,Apartment,Lagos,Toronto,UAE,503993.1,5791,5,Sold,2020-09-29
PROP000349,Apartment,Toronto,London,Canada,907553.27,5618,2,Available,2024-02-24
PROP000350,House,Singapore,Lagos,Australia,1867615.78,1702,4,Rented,2023-05-21
PROP000351,Office,New York,Singapore,Canada,351620.45,8236,4,Available,2022-01-24
PROP000352,Office,New York,New York,Nigeria,796860.02,2277,2,Available,2018-06-29
PROP000353,Office,Lagos,London,USA,961129.3,8661,1,Sold,2023-01-06
PROP000354,Villa,London,Berlin,UK,859915.16,547,3,Rented,2022-02-15
PROP000355,Apartment,Sydney,Sydney,Germany,868779.12,4302,1,Available,2020-11-03
PROP000356,Office,Toronto,Sydney,UK,1685986.85,6133,4,Available,2018-02-21
PROP000357,Apartment,Toronto,Berlin,Nigeria,1232992.28,4214,5,Available,2019-06-23
PROP000358,Apartment,Berlin,Dubai,UK,1556685.64,8054,1,Sold,2018-09-15
PROP000359,Apartment,Lagos,Lagos,UK,101202.88,9219,4,Sold,2022-10-29
PROP000360,Villa,Lagos,Berlin,UAE,1526746.73,759,4,Rented,2023-05-09
PROP000361,Office,Lagos,Berlin,USA,1934798.93,7260,1,Rented,2024-01-21
PROP000362,Retail,Toronto,New York,Germany,1502095.08,9587,3,Rented,2021-08-04
PROP000363,Villa,Dubai,Singapore,Singapore,710959.96,3905,1,Rented,2020-12-17
PROP000364,Apartment,London,London,UAE,1420259.46,9531,1,Rented,2018-10-14
PROP000365,Office,Singapore,Berlin,UK,745516.35,4586,4,Sold,2021-12-15
PROP000366,Villa,Sydney,Lagos,USA,1457281.51,8572,3,Available,2022-06-14
PROP000367,Apartment,London,Singapore,Nigeria,1733434.67,423,1,Rented,2018-04-12
PROP000368,House,London,Sydney,Germany,904556.16,9006,5,Sold,2021-11-03
PROP000369,Office,Sydney,Toronto,UAE,1007974.87,6088,5,Available,2019-02-08
PROP000370,Villa,London,New York,Canada,149880.36,5853,3,Rented,2021-03-27
PROP000371,Office,New York,Sydney,Canada,971025.06,8565,2,Rented,2018-09-04
PROP000372,House,London,Singapore,Singapore,1895819.99,508,3,Sold,2024-02-26
PROP000373,Apartment,Toronto,Toronto,UK,1145183.16,1768,3,Rented,2024-04-16
PROP000374,Retail,New York,London,Singapore,289236.13,1816,1,Available,2021-10-17
PROP000375,Office,Berlin,London,UK,1590416.63,7098,1,Rented,2021-05-28
PROP000376,Office,Toronto,Lagos,Nigeria,251736.92,1567,5,Available,2022-10-20
PROP000377,Villa,Berlin,Sydney,Australia,1877621.78,7871,5,Rented,2024-04-14
PROP000378,Villa,New York,Berlin,Singapore,847065.38,5494,2,Rented,2020-02-24
PROP000379,Villa,Toronto,London,Australia,1906286.45,994,2,Available,2022-01-03
PROP000380,House,Toronto,Toronto,USA,1459432.4,3274,5,Available,2021-06-07
PROP000381,Retail,Lagos,Toronto,Singapore,411494.29,1936,3,Available,2023-09-11
PROP000382,Office,Sydney,Dubai,Canada,402246.1,7436,5,Sold,2022-12-04
PROP000383,Office,Berlin,Berlin,Canada,597316.04,5121,2,Available,2022-10-12
PROP000384,Retail,Dubai,Berlin,Australia,776046.76,8873,1,Available,2024-08-21
PROP000385,Office,Toronto,Singapore,Canada,1718926.68,5346,4,Available,2020-07-09
PROP000386,House,Toronto,Dubai,UAE,422085.49,1617,3,Available,2020-11-09
PROP000387,Retail,London,Dubai,UAE,1040471.85,9675,1,Rented,2024-12-29
PROP000388,Villa,London,Berlin,UK,1315984.91,8678,4,Available,2021-11-12
PROP000389,Apartment,Singapore,Lagos,Australia,1064860.89,1807,3,Sold,2021-02-26
PROP000390,Apartment,Singapore,London,Germany,1683461.26,3845,3,Available,2021-07-18
PROP000391,Office,New York,London,Canada,1658819.93,9037,4,Sold,2022-12-25
PROP000392,Apartment,Lagos,Sydney,UK,1428075.01,3901,5,Rented,2021-01-22
PROP000393,Villa,Toronto,Toronto,UAE,492164.65,8901,2,Available,2021-06-18
PROP000394,Villa,New York,Lagos,UK,847344.76,9863,2,Rented,2020-10-27
PROP000395,Villa,New York,Toronto,Singapore,776968.64,8620,4,Rented,2022-10-01
PROP000396,Office,New York,Singapore,Germany,153436.77,5758,2,Rented,2024-04-09
PROP000397,Villa,Singapore,Dubai,Germany,1818312.43,7613,5,Sold,2022-04-20
PROP000398,House,London,Lagos,Australia,1407761.4,4813,4,Available,2021-01-22
PROP000399,Retail,Toronto,Toronto,USA,1016588.33,6675,4,Sold,2019-03-03
PROP000400,Office,London,New York,Singapore,485825.84,1261,3,Rented,2021-01-08
PROP000401,Office,New York,Lagos,Germany,1586669.2,3697,3,Sold,2019-04-12
PROP000402,Villa,London,Dubai,Australia,1098267.43,5746,1,Rented,2019-11-14
PROP000403,House,New York,Berlin,USA,653764.02,2269,3,Sold,2018-03-26
PROP000404,Retail,Toronto,Dubai,Germany,941528.57,8727,2,Rented,2018-01-17
PROP000405,House,Dubai,Dubai,UK,936626.56,2769,2,Rented,2020-04-24
PROP000406,Apartment,Toronto,New York,Nigeria,364224.07,6411,4,Available,2022-05-10
PROP000407,Apartment,Toronto,Berlin,Singapore,365492.17,1138,4,Rented,2018-08-29
PROP000408,Apartment,Lagos,Singapore,UK,869206.59,1562,1,Sold,2023-09-01
PROP000409,Retail,Sydney,Toronto,Canada,758984.86,6066,4,Sold,2018-09-10
PROP000410,Apartment,Singapore,Toronto,UAE,153704.57,9366,4,Available,2019-06-17
PROP000411,Office,Sydney,Lagos,UAE,1015608.61,3851,2,Rented,2023-07-09
PROP000412,Office,Berlin,New York,UK,1909318.25,8757,5,Sold,2023-12-25
PROP000413,House,New York,Toronto,Nigeria,1143934.05,2362,3,Available,2023-04-12
PROP000414,Villa,Singapore,Dubai,UAE,1276829.72,6500,2,Available,2024-05-12
PROP000415,Retail,Singapore,Singapore,Germany,1224189.26,5858,2,Rented,2023-12-21
PROP000416,Apartment,Berlin,Singapore,Nigeria,927110.34,1602,3,Sold,2018-10-06
PROP000417,Retail,Sydney,London,USA,1891861.12,8744,3,Sold,2018-04-29
PROP000418,Villa,Toronto,Berlin,Nigeria,1238981.76,2356,2,Available,2023-04-09
PROP000419,Retail,New York,Sydney,Singapore,997800.59,5652,1,Rented,2021-12-25
PROP000420,Retail,New York,Dubai,Canada,1914584.49,7953,5,Sold,2022-01-24
PROP000421,Villa,Sydney,Sydney,Germany,1826618.03,9455,5,Available,2021-02-17
PROP000422,Villa,New York,Lagos,UK,191631.96,9888,3,Available,2023-11-03
PROP000423,Retail,Singapore,Berlin,Australia,582326.99,7514,5,Available,2021-11-28
PROP000424,Villa,London,Berlin,USA,417002.34,4052,2,Sold,2024-02-16
PROP000425,Villa,New York,Dubai,USA,1802078.45,2368,4,Rented,2023-07-22
PROP000426,Villa,Lagos,Berlin,Australia,1887078.06,3792,3,Rented,2019-09-05
PROP000427,Villa,Berlin,Berlin,UK,410630.55,6728,3,Available,2021-02-13
PROP000428,House,Sydney,London,Singapore,412774.75,6311,1,Sold,2018-12-20
PROP000429,Retail,Lagos,Toronto,Australia,227336.22,9141,3,Sold,2020-01-01
PROP000430,Retail,New York,Dubai,Germany,1364059.33,3351,3,Sold,2019-12-01
PROP000431,Office,Lagos,Dubai,USA,816177.86,7048,1,Available,2021-08-19
PROP000432,Apartment,Dubai,London,Singapore,360664.03,4415,4,Available,2023-08-30
PROP000433,Retail,Berlin,London,Canada,1359022.76,2478,3,Available,2024-01-03
PROP000434,Retail,Sydney,Toronto,USA,935318.59,9612,3,Sold,2023-05-07
PROP000435,Apartment,Singapore,Sydney,UK,822430.21,7445,4,Rented,2019-03-05
PROP000436,Office,Toronto,New York,UAE,751875.1,8628,4,Available,2023-07-09
PROP000437,Villa,Lagos,Dubai,Germany,146095.35,2088,5,Available,2023-03-30
PROP000438,Office,Sydney,New York,Germany,1752561.78,8727,2,Available,2023-12-16
PROP000439,Office,Toronto,Toronto,Germany,1970652.43,515,3,Rented,2020-07-17
PROP000440,Retail,Dubai,London,Nigeria,783450.63,8032,3,Available,2021-05-30
PROP000441,Apartment,New York,New York,USA,480396.53,4529,3,Rented,2018-06-22
PROP000442,Villa,Sydney,Toronto,UK,1595523.18,6431,5,Sold,2023-11-08
PROP000443,Apartment,Toronto,Toronto,Singapore,1208951.19,3255,1,Available,2022-11-02
PROP000444,Apartment,Toronto,Singapore,Nigeria,1423927.6,1470,3,Rented,2024-06-12
PROP000445,Retail,Sydney,New York,USA,123373.76,7382,4,Rented,2023-09-16
PROP000446,Villa,Berlin,Berlin,UK,1433936.52,8849,1,Sold,2022-12-17
PROP000447,Villa,New York,Singapore,Australia,1739460.56,6577,2,Sold,2024-06-16
PROP000448,Apartment,Dubai,Lagos,Germany,1012947.2,9578,2,Rented,2023-07-03
PROP000449,Retail,Toronto,London,Australia,1302046.3,9228,2,Available,2024-02-23
PROP000450,Apartment,Toronto,Berlin,Australia,607186.16,6175,5,Sold,2022-12-24
PROP000451,Office,Singapore,Dubai,Germany,1251311.9,2598,1,Available,2022-12-23
PROP000452,Villa,Dubai,Lagos,Singapore,747698.08,3714,3,Rented,2022-05-06
PROP000453,Retail,Toronto,Dubai,UAE,452824.85,711,2,Available,2020-07-25
PROP000454,Apartment,Berlin,London,Nigeria,676316.5,5918,5,Rented,2022-02-01
PROP000455,Apartment,New York,Toronto,Nigeria,849138.29,8663,2,Rented,2022-09-26
PROP000456,Office,Sydney,Singapore,Singapore,759423.2,3693,1,Sold,2024-05-03
PROP000457,House,New York,Singapore,USA,289141.49,600,5,Rented,2020-04-21
PROP000458,House,Toronto,Sydney,Canada,1271534.42,7852,4,Sold,2023-01-03
PROP000459,Retail,Sydney,Dubai,USA,613243.51,6722,2,Rented,2023-10-29
PROP000460,Retail,London,New York,USA,1784405.31,2425,2,Available,2021-02-08
PROP000461,House,Lagos,Singapore,Canada,697227.01,4929,3,Sold,2023-10-06
PROP000462,Villa,Dubai,London,Australia,358926.71,3554,3,Sold,2018-05-31
PROP000463,Retail,Sydney,Sydney,UAE,156502.53,6737,5,Available,2023-02-21
PROP000464,House,Singapore,Sydney,Singapore,212649.59,6428,2,Sold,2023-11-07
PROP000465,Office,Toronto,New York,Australia,695935.2,3984,2,Sold,2024-04-05
PROP000466,Villa,Singapore,Berlin,Nigeria,565158.69,8429,2,Available,2021-06-16
PROP000467,Office,Berlin,Toronto,UAE,188808.07,7976,5,Sold,2021-11-01
PROP000468,Retail,New York,London,Nigeria,1405550.58,1040,4,Sold,2018-03-09
PROP000469,Apartment,Singapore,Singapore,Singapore,292487.8,8359,5,Available,2021-10-09
PROP000470,Apartment,Singapore,Toronto,Canada,1419242.23,8139,1,Rented,2023-07-04
PROP000471,Retail,Sydney,Dubai,UAE,951185.52,7962,5,Rented,2020-05-16
PROP000472,Office,Singapore,Dubai,USA,824406.34,6263,3,Available,2021-12-31
PROP000473,Office,New York,Singapore,Canada,1491184.26,4016,3,Available,2021-07-01
PROP000474,Office,Dubai,Berlin,Nigeria,1181254.94,2092,5,Available,2021-04-25
PROP000475,Retail,London,New York,Germany,1695464.19,4554,3,Available,2024-11-13
PROP000476,Office,Singapore,New York,UK,1625969.4,9501,3,Available,2019-12-12
PROP000477,House,Singapore,Lagos,Canada,973874.3,9954,1,Sold,2024-03-15
PROP000478,Apartment,Toronto,Sydney,UK,912167.06,6565,3,Rented,2019-03-29
PROP000479,Office,Dubai,Toronto,Singapore,445103.38,5114,3,Rented,2023-12-08
PROP000480,Villa,New York,Berlin,Germany,1843041.25,3211,4,Rented,2023-03-10
PROP000481,Retail,Berlin,Dubai,UAE,1087848.6,7042,5,Sold,2024-03-30
PROP000482,House,Singapore,Dubai,Singapore,1015211.31,1372,1,Sold,2021-07-14
PROP000483,Office,Lagos,Lagos,UK,195708.7,7948,1,Available,2024-01-28
PROP000484,Retail,Dubai,Singapore,Canada,193595.01,2717,2,Sold,2018-11-04
PROP000485,Retail,London,New York,Singapore,1252377.82,9070,2,Available,2020-08-06
PROP000486,Villa,London,Toronto,Singapore,1518148.57,597,4,Sold,2023-12-27
PROP000487,Retail,Toronto,Lagos,UK,1439534.88,3870,3,Available,2023-04-11
PROP000488,Villa,Dubai,Sydney,Canada,1576428.39,7306,3,Rented,2022-02-19
PROP000489,Office,Lagos,London,Germany,744042.41,2356,3,Rented,2022-03-02
PROP000490,Office,New York,Berlin,UAE,1305868.91,1146,1,Rented,2018-12-05
PROP000491,Apartment,Berlin,London,USA,193779.6,9342,1,Rented,2018-11-11
PROP000492,Apartment,Singapore,Berlin,Germany,967359.03,2595,2,Rented,2019-06-02
PROP000493,Retail,New York,New York,Germany,1940177.51,9438,5,Rented,2020-01-27
PROP000494,Retail,London,Toronto,Canada,638509.94,9819,2,Sold,2022-01-23
PROP000495,Retail,Toronto,London,Nigeria,1419486.35,3241,2,Rented,2023-09-30
PROP000496,Villa,Toronto,Berlin,Germany,197589.96,5853,5,Sold,2019-06-30
PROP000497,Retail,London,New York,Germany,957467.81,9549,5,Available,2021-05-31
PROP000498,Villa,Dubai,London,Germany,1115438.94,740,2,Available,2018-10-05
PROP000499,House,New York,Toronto,Nigeria,1135588.48,9734,3,Rented,2021-07-21
PROP000500,Apartment,Dubai,Lagos,Canada,1808962.67,8798,5,Sold,2018-03-14
PROP000501,Retail,Sydney,Singapore,Canada,569503.19,8360,4,Rented,2018-07-14
PROP000502,Villa,Berlin,Berlin,UAE,768737.57,6942,4,Available,2023-12-29
PROP000503,Villa,Sydney,Toronto,Australia,1745586.13,1007,2,Sold,2024-02-07
PROP000504,Retail,Sydney,Sydney,Canada,54961.32,6322,5,Rented,2018-08-22
PROP000505,Apartment,London,Singapore,UAE,1493803.74,4291,4,Sold,2021-11-04
PROP000506,Retail,Singapore,Berlin,UAE,942208.03,8692,5,Rented,2019-01-20
PROP000507,Villa,Dubai,Toronto,Canada,789089.61,1437,3,Available,2020-06-05
PROP000508,Office,Singapore,Lagos,Australia,315245.98,8293,1,Sold,2024-06-25
PROP000509,Apartment,Toronto,Lagos,Nigeria,768625.93,1673,1,Rented,2019-08-31
PROP000510,Office,Sydney,Singapore,Singapore,668255.26,8160,3,Sold,2023-11-19
PROP000511,Villa,Lagos,Berlin,Australia,205411.45,7974,4,Sold,2020-06-14
PROP000512,House,London,Lagos,USA,1668078.53,4180,1,Available,2024-07-29
PROP000513,Apartment,Toronto,London,UAE,510167.68,3311,1,Available,2020-01-18
PROP000514,House,Lagos,Dubai,Nigeria,564389.49,5434,5,Sold,2021-03-28
PROP000515,Retail,Singapore,Dubai,UK,1335916.6,6424,2,Sold,2022-05-14
PROP000516,Retail,Singapore,Lagos,Australia,1298729.77,2774,4,Available,2023-05-15
PROP000517,Retail,Singapore,London,Australia,543915.34,8324,2,Available,2020-05-21
PROP000518,Villa,New York,New York,UAE,1748031.53,5104,5,Sold,2018-06-03
PROP000519,Villa,Dubai,Toronto,Germany,311126.61,3834,4,Available,2020-03-15
PROP000520,Villa,Berlin,New York,Germany,89957.37,1017,2,Available,2021-09-01
PROP000521,Office,Singapore,Singapore,Australia,407070.65,6937,2,Rented,2019-09-25
PROP000522,Office,Singapore,Berlin,Nigeria,59902.15,3421,3,Available,2023-11-29
PROP000523,Apartment,London,London,Germany,546999.89,2026,5,Available,2019-02-19
PROP000524,Villa,Toronto,Lagos,Canada,1639000.82,7286,4,Rented,2019-10-08
PROP000525,Retail,Berlin,New York,USA,1315610.38,5095,1,Available,2018-07-13
PROP000526,Apartment,Berlin,New York,UK,1597143.21,4528,5,Available,2023-03-14
PROP000527,Office,Lagos,Toronto,Singapore,522641.79,7202,3,Available,2021-05-29
PROP000528,House,Singapore,Lagos,Canada,1145532.57,2706,5,Sold,2020-08-23
PROP000529,House,London,Dubai,Singapore,1799895.64,5970,3,Sold,2019-11-25
PROP000530,Apartment,Dubai,New York,Nigeria,1823021.78,7750,2,Rented,2019-05-29
PROP000531,Retail,Toronto,Singapore,UAE,1069597.08,2106,2,Rented,2018-08-23
PROP000532,House,Singapore,Dubai,UK,1070362.44,4987,4,Rented,2022-02-25
PROP000533,House,Lagos,Toronto,Germany,749182.8,2415,2,Available,2024-12-20
PROP000534,Office,Singapore,Lagos,USA,1807803.26,2367,4,Rented,2018-01-17
PROP000535,Villa,Dubai,Lagos,UAE,1276950.34,3949,3,Available,2019-02-09
PROP000536,House,New York,Toronto,Canada,961201.98,964,3,Available,2024-10-16
PROP000537,House,New York,London,Germany,1761363.43,2739,1,Sold,2023-07-03
PROP000538,House,New York,New York,Canada,345823.15,927,1,Sold,2024-10-30
PROP000539,Villa,New York,Lagos,Germany,1968423.25,6891,4,Rented,2024-12-23
PROP000540,Office,London,Lagos,Australia,149340.9,9852,1,Available,2021-08-23
PROP000541,Villa,Sydney,New York,USA,182742.85,5522,2,Rented,2021-10-21
PROP000542,Office,Lagos,Singapore,Canada,440163.81,4867,4,Sold,2022-06-09
PROP000543,House,New York,Berlin,Canada,587444.53,9747,2,Rented,2022-01-04
PROP000544,Retail,New York,Singapore,UK,629516.53,4021,3,Available,2022-12-03
PROP000545,Apartment,New York,Toronto,Canada,1310985.37,925,1,Rented,2018-07-06
PROP000546,Apartment,Dubai,Singapore,Singapore,575258.26,4942,4,Available,2022-08-19
PROP000547,Apartment,Toronto,Berlin,Canada,411484.87,9861,5,Available,2023-06-03
PROP000548,House,London,Toronto,UAE,1772835.07,550,4,Available,2021-09-11
PROP000549,Apartment,Berlin,Toronto,USA,192378.69,7227,4,Sold,2022-06-25
PROP000550,House,Berlin,New York,Germany,454125.93,8520,5,Sold,2024-10-13
PROP000551,Office,Lagos,Dubai,Canada,1315225.48,5106,2,Sold,2022-09-19
PROP000552,House,Dubai,New York,Canada,1765700.19,1487,5,Available,2020-01-12
PROP000553,Apartment,Sydney,New York,Australia,209687.76,6432,4,Sold,2021-03-08
PROP000554,Apartment,London,Toronto,UAE,789514.32,6239,3,Rented,2021-01-04
PROP000555,Villa,Berlin,Lagos,Singapore,169855.68,8266,2,Rented,2023-10-26
PROP000556,Retail,New York,London,UAE,647528.24,891,4,Sold,2021-10-29
PROP000557,Villa,New York,New York,Germany,1850531.78,7742,5,Sold,2018-09-07
PROP000558,Office,Dubai,Sydney,UK,821655.34,3033,4,Rented,2021-04-23
PROP000559,Apartment,Lagos,London,Singapore,1628213.15,8740,5,Sold,2020-01-03
PROP000560,Office,New York,New York,Australia,1800885.25,3889,4,Rented,2018-08-07
PROP000561,Office,Berlin,London,USA,1357934.17,6285,1,Rented,2024-01-28
PROP000562,Villa,Berlin,Lagos,UK,1267401.57,5052,3,Sold,2022-01-19
PROP000563,Office,London,New York,UK,243164.05,1959,1,Available,2021-04-04
PROP000564,Office,Toronto,Toronto,Canada,239722.18,1514,1,Available,2024-11-04
PROP000565,House,New York,New York,Australia,593703.83,1241,5,Available,2023-04-21
PROP000566,House,Berlin,Toronto,Nigeria,1738408.98,3431,1,Rented,2024-03-01
PROP000567,Apartment,Sydney,Berlin,Nigeria,811316.08,4195,5,Rented,2024-03-31
PROP000568,Office,Toronto,Toronto,Singapore,1009457.96,1441,1,Available,2022-08-09
PROP000569,Apartment,New York,Toronto,UK,441316.09,1556,5,Available,2021-05-23
PROP000570,Office,New York,Toronto,UK,906263.7,552,2,Sold,2020-09-03
PROP000571,House,Lagos,Sydney,UK,1160078.38,6802,2,Available,2019-01-17
PROP000572,Apartment,London,London,UK,1373804.28,495,4,Rented,2023-11-12
PROP000573,Apartment,Singapore,London,Australia,1075182.22,2733,4,Available,2020-03-30
PROP000574,House,Lagos,New York,USA,224561.74,2379,3,Available,2021-05-05
PROP000575,House,Singapore,London,UK,112870.65,6349,3,Sold,2019-10-25
PROP000576,Apartment,Sydney,Toronto,Singapore,207622.71,1226,4,Sold,2021-04-14
PROP000577,House,Singapore,Singapore,Singapore,302389.59,9778,2,Rented,2019-11-08
PROP000578,Apartment,New York,London,Germany,1203738.52,5919,1,Sold,2021-03-28
PROP000579,Office,Lagos,Dubai,UK,1034353.68,5797,4,Available,2023-04-13
PROP000580,House,Sydney,Sydney,Australia,1868682.04,1662,3,Sold,2020-11-12
PROP000581,House,Lagos,Toronto,Nigeria,836327.75,7939,4,Available,2023-10-12
PROP000582,Office,Sydney,New York,Germany,242362.53,6206,4,Available,2024-07-14
PROP000583,Villa,London,Berlin,UAE,1712173.45,2794,5,Rented,2019-11-29
PROP000584,Retail,Dubai,Singapore,Singapore,1187805.78,6964,5,Available,2021-04-08
PROP000585,House,Berlin,London,USA,1995421.2,5021,3,Rented,2023-12-01
PROP000586,Retail,Lagos,Singapore,UK,210364.59,2499,3,Sold,2022-01-22
PROP000587,Office,Dubai,Singapore,Canada,837179.27,3880,3,Rented,2020-08-24
PROP000588,Villa,Singapore,Singapore,Germany,1387610.1,3681,1,Available,2019-12-18
PROP000589,Villa,Toronto,New York,Nigeria,1721729.02,8287,5,Sold,2018-07-25
PROP000590,Apartment,Toronto,Lagos,USA,1831951.7,5453,3,Available,2019-04-30
PROP000591,Villa,Lagos,Berlin,Canada,439631.28,6873,3,Available,2023-06-21
PROP000592,Retail,Singapore,Singapore,UK,1129430.74,1088,2,Rented,2021-07-07
PROP000593,House,Toronto,London,Canada,480121.75,2555,2,Sold,2021-02-16
PROP000594,Retail,Lagos,Dubai,Nigeria,1535888.67,6482,2,Available,2018-06-03
